target_addr	target_name	from_addr	from_function	ref_type
00413eb0	CGeneralVolume__Unk_00413eb0	00414b1c	CGeneralVolume__Unk_00414a40	UNCONDITIONAL_CALL
00413eb0	CGeneralVolume__Unk_00413eb0	00409fc1	CGeneralVolume__Unk_00409f70	UNCONDITIONAL_CALL
00414030	CGeneralVolume__Unk_00414030	00414521	CGeneralVolume__Unk_00414520	UNCONDITIONAL_CALL
00414030	CGeneralVolume__Unk_00414030	004145a0	CGeneralVolume__Unk_004145a0	UNCONDITIONAL_CALL
00414030	CGeneralVolume__Unk_00414030	00414610	CExplosionInitThing__Helper_00414610	UNCONDITIONAL_CALL
00414030	CGeneralVolume__Unk_00414030	004144f3	CCockpit__Unk_004144f0	UNCONDITIONAL_CALL
00414030	CGeneralVolume__Unk_00414030	00414476	CGeneralVolume__Unk_00414470	UNCONDITIONAL_CALL
00414030	CGeneralVolume__Unk_00414030	004144c3	CGeneralVolume__Unk_004144c0	UNCONDITIONAL_CALL
00414030	CGeneralVolume__Unk_00414030	0041441c	CGeneralVolume__Unk_00414410	UNCONDITIONAL_CALL
00414030	CGeneralVolume__Unk_00414030	004065cc	CBattleEngine__Unk_00406560	UNCONDITIONAL_CALL
00414030	CGeneralVolume__Unk_00414030	00413773	CMonitor__Unk_00413760	UNCONDITIONAL_CALL
00414030	CGeneralVolume__Unk_00414030	00414010	CMonitor__Unk_00414010	UNCONDITIONAL_CALL
00414030	CGeneralVolume__Unk_00414030	00414633	CBattleEngine__Unk_00414630	UNCONDITIONAL_CALL
00414030	CGeneralVolume__Unk_00414030	00413484	CGeneralVolume__Unk_00413360	UNCONDITIONAL_CALL
00414030	CGeneralVolume__Unk_00414030	0040732c	CEngine__Unk_00407310	UNCONDITIONAL_CALL
00414030	CGeneralVolume__Unk_00414030	004145d0	CGeneralVolume__Unk_004145d0	UNCONDITIONAL_CALL
00414030	CGeneralVolume__Unk_00414030	00414aa0	CGeneralVolume__Unk_00414a40	UNCONDITIONAL_CALL
00414030	CGeneralVolume__Unk_00414030	00414b10	CGeneralVolume__Unk_00414a40	UNCONDITIONAL_CALL
00414030	CGeneralVolume__Unk_00414030	00413eb8	CGeneralVolume__Unk_00413eb0	UNCONDITIONAL_CALL
00414030	CGeneralVolume__Unk_00414030	00413fd0	CGeneralVolume__Unk_00413eb0	UNCONDITIONAL_CALL
00414030	CGeneralVolume__Unk_00414030	00413fe2	CGeneralVolume__Unk_00413eb0	UNCONDITIONAL_CALL
00414030	CGeneralVolume__Unk_00414030	0040c38f	<no_function>	UNCONDITIONAL_CALL
00414030	CGeneralVolume__Unk_00414030	00413cf9	CGeneralVolume__Unk_00413cf0	UNCONDITIONAL_CALL
00414030	CGeneralVolume__Unk_00414030	00413d4a	CGeneralVolume__Unk_00413cf0	UNCONDITIONAL_CALL
00414030	CGeneralVolume__Unk_00414030	00413e7f	CGeneralVolume__Unk_00413cf0	UNCONDITIONAL_CALL
00414030	CGeneralVolume__Unk_00414030	00413ccd	CGeneralVolume__Unk_00413cc0	UNCONDITIONAL_CALL
00414030	CGeneralVolume__Unk_00414030	004145f0	CGeneralVolume__Unk_004145f0	UNCONDITIONAL_CALL
00414030	CGeneralVolume__Unk_00414030	00412ea0	CGeneralVolume__Unk_00412d80	UNCONDITIONAL_CALL
00414030	CGeneralVolume__Unk_00414030	0041308a	CGeneralVolume__Unk_00412f70	UNCONDITIONAL_CALL
00414030	CGeneralVolume__Unk_00414030	0041328a	CGeneralVolume__Unk_00413160	UNCONDITIONAL_CALL
00414410	CGeneralVolume__Unk_00414410	0040c43f	CExplosionInitThing__Helper_0040c3c0	UNCONDITIONAL_CALL
00414470	CGeneralVolume__Unk_00414470	0040c46f	CExplosionInitThing__Helper_0040c460	UNCONDITIONAL_CALL
004144c0	CGeneralVolume__Unk_004144c0	0040c48f	CExplosionInitThing__Helper_0040c480	UNCONDITIONAL_CALL
00414520	CGeneralVolume__Unk_00414520	0040c52b	CExplosionInitThing__Helper_0040c4a0	UNCONDITIONAL_CALL
004145a0	CGeneralVolume__Unk_004145a0	0040c55f	CExplosionInitThing__Helper_0040c550	UNCONDITIONAL_CALL
004145d0	CGeneralVolume__Unk_004145d0	0040c57f	CGeneralVolume__Unk_0040c570	UNCONDITIONAL_CALL
004145f0	CGeneralVolume__Unk_004145f0	00409ff4	CGeneralVolume__Unk_00409f70	UNCONDITIONAL_CALL
00414970	CGeneralVolume__Unk_00414970	0040dc3f	<no_function>	UNCONDITIONAL_CALL
00414a40	CGeneralVolume__Unk_00414a40	0040dc6f	<no_function>	UNCONDITIONAL_CALL
