target_addr	target_name	from_addr	from_function	ref_type
005492d0	CDXEngine__Unk_005492d0	004f050f	CLTShell__Helper_004f0330	UNCONDITIONAL_CALL
005492d0	CDXEngine__Unk_005492d0	004f030e	CLTShell__Helper_004f0200	UNCONDITIONAL_CALL
00549310	CDXEngine__Unk_00549310	004f03b3	CLTShell__Helper_004f0330	UNCONDITIONAL_CALL
00549310	CDXEngine__Unk_00549310	004f03cc	CLTShell__Helper_004f0330	UNCONDITIONAL_CALL
00549310	CDXEngine__Unk_00549310	004f04ee	CLTShell__Helper_004f0330	UNCONDITIONAL_CALL
00549310	CDXEngine__Unk_00549310	004f0505	CLTShell__Helper_004f0330	UNCONDITIONAL_CALL
00549310	CDXEngine__Unk_00549310	004f027e	CLTShell__Helper_004f0200	UNCONDITIONAL_CALL
00549310	CDXEngine__Unk_00549310	004f02de	CLTShell__Helper_004f0200	UNCONDITIONAL_CALL
00549400	CDXEngine__Unk_00549400	005d7a83	Unwind@005d7a80	UNCONDITIONAL_CALL
00549400	CDXEngine__Unk_00549400	005d7ac3	Unwind@005d7ac0	UNCONDITIONAL_CALL
00549570	CDXEngine__Unk_00549570	004b6a82	CMeshRenderer__RenderMesh	UNCONDITIONAL_CALL
0054b800	CDXEngine__Unk_0054b800	004de88c	CHudComponent__RenderPass	UNCONDITIONAL_CALL
0054f6e0	CDXEngine__Unk_0054f6e0	0054f6d5	<no_function>	UNCONDITIONAL_CALL
0054f740	CDXEngine__Unk_0054f740	0054f6b5	<no_function>	UNCONDITIONAL_CALL
0054f760	CDXEngine__Unk_0054f760	004c8fba	<no_function>	UNCONDITIONAL_CALL
0054f7e0	CDXEngine__Unk_0054f7e0	0053ebe3	CDXEngine__Render	UNCONDITIONAL_CALL
0054f7e0	CDXEngine__Unk_0054f7e0	00540f55	CDXFrontEnd__Unk_00540c30	UNCONDITIONAL_CALL
